,UTC,Timestamp,Timestamp_imu,Latitude_imu,Longitude_imu
197,2025-03-25 16:12:54+00:00,1742919174.386836,1742919174.386836,49.38433966666667,1.0691816666666667
198,2025-03-25 16:12:55+00:00,1742919175.3544073,1742919175.3544073,49.38434483333333,1.0691658333333334
199,2025-03-25 16:12:56+00:00,1742919176.385947,1742919176.385947,49.3843495,1.0691486666666667
200,2025-03-25 16:12:57+00:00,1742919177.390804,1742919177.390804,49.384356333333336,1.0691333333333333
201,2025-03-25 16:12:58+00:00,1742919178.3498125,1742919178.3498125,49.384359333333336,1.0691286666666666
202,2025-03-25 16:12:59+00:00,1742919179.3358448,1742919179.3358448,49.3843605,1.0691255
203,2025-03-25 16:13:00+00:00,1742919180.3736184,1742919180.3736184,49.38436166666666,1.0691218333333332
204,2025-03-25 16:13:01+00:00,1742919181.3544157,1742919181.3544157,49.38437016666666,1.0691018333333333
205,2025-03-25 16:13:02+00:00,1742919182.34982,1742919182.34982,49.38437366666667,1.069083
206,2025-03-25 16:13:03+00:00,1742919183.379824,1742919183.379824,49.3843665,1.069063833333333
207,2025-03-25 16:13:04+00:00,1742919184.3821847,1742919184.3821847,49.38436416666666,1.069046
208,2025-03-25 16:13:05+00:00,1742919185.4051907,1742919185.4051907,49.384366666666665,1.069033
209,2025-03-25 16:13:06+00:00,1742919186.3997934,1742919186.3997934,49.38436883333333,1.069013166666667
210,2025-03-25 16:13:07+00:00,1742919187.3577654,1742919187.3577654,49.384369666666665,1.0690011666666666
211,2025-03-25 16:13:08+00:00,1742919188.351825,1742919188.351825,49.38437016666666,1.068993
212,2025-03-25 16:13:09+00:00,1742919189.359264,1742919189.359264,49.38437133333333,1.0689833333333334
213,2025-03-25 16:13:10+00:00,1742919190.3170788,1742919190.3170788,49.38437316666666,1.0689763333333333
214,2025-03-25 16:13:11+00:00,1742919191.3795266,1742919191.3795266,49.38437733333333,1.0689533333333334
215,2025-03-25 16:13:12+00:00,1742919192.4033086,1742919192.4033086,49.38438033333333,1.0689368333333331
