UTC,Latitude,Longitude
2025-03-11T17:00:32Z,49.38499000,1.06841833
2025-03-11T17:00:33Z,49.38498000,1.06842000
2025-03-11T17:00:34Z,49.38496333,1.06842333
2025-03-11T17:00:35Z,49.38495500,1.06841667
2025-03-11T17:00:36Z,49.38494667,1.06840500
2025-03-11T17:00:37Z,49.38493000,1.06841167
2025-03-11T17:00:38Z,49.38491667,1.06841500
2025-03-11T17:00:39Z,49.38490333,1.06842500
2025-03-11T17:00:40Z,49.38489167,1.06843167
2025-03-11T17:00:41Z,49.38488500,1.06842833
2025-03-11T17:00:42Z,49.38487833,1.06844833
2025-03-11T17:00:43Z,49.38487000,1.06845333
2025-03-11T17:00:44Z,49.38485833,1.06847167
2025-03-11T17:00:45Z,49.38484500,1.06850667
2025-03-11T17:00:46Z,49.38483333,1.06853000
2025-03-11T17:00:47Z,49.38482333,1.06853833
2025-03-11T17:00:48Z,49.38481500,1.06854333
2025-03-11T17:00:49Z,49.38480500,1.06854833
2025-03-11T17:00:50Z,49.38479500,1.06853833
2025-03-11T17:00:51Z,49.38478167,1.06852667
2025-03-11T17:00:52Z,49.38477000,1.06850833
2025-03-11T17:00:53Z,49.38476167,1.06848167
2025-03-11T17:00:54Z,49.38475333,1.06846167
2025-03-11T17:00:55Z,49.38474000,1.06845000
2025-03-11T17:00:56Z,49.38473167,1.06844667
2025-03-11T17:00:57Z,49.38472333,1.06843833
2025-03-11T17:00:58Z,49.38470833,1.06841500
2025-03-11T17:00:59Z,49.38469667,1.06840833
2025-03-11T17:01:00Z,49.38468667,1.06840167
2025-03-11T17:01:01Z,49.38467500,1.06839333
2025-03-11T17:01:02Z,49.38466667,1.06839000
2025-03-11T17:01:03Z,49.38465833,1.06841500
2025-03-11T17:01:04Z,49.38465333,1.06841667
2025-03-11T17:01:05Z,49.38465167,1.06841333
2025-03-11T17:01:06Z,49.38464833,1.06840167
2025-03-11T17:01:07Z,49.38464167,1.06839500
2025-03-11T17:01:08Z,49.38463833,1.06839000
2025-03-11T17:01:09Z,49.38463000,1.06838500
2025-03-11T17:01:10Z,49.38463167,1.06838667
2025-03-11T17:01:11Z,49.38463000,1.06838833
2025-03-11T17:01:12Z,49.38460833,1.06850833
2025-03-11T17:02:24Z,49.38429000,1.06857667
2025-03-11T17:02:25Z,49.38428667,1.06855833
